,y_test,y_pred
0,1,0.47144004702568054
1,1,0.6102945804595947
2,1,0.587261438369751
3,0,0.51433926820755
4,0,0.5164060592651367
5,1,0.8913259506225586
6,1,0.8421902060508728
7,0,0.8822983503341675
8,1,0.10899651050567627
9,1,0.8619738817214966
10,0,0.12591509521007538
11,0,0.8891180157661438
12,0,0.18744492530822754
13,1,0.6445488333702087
14,1,0.6249192953109741
15,1,0.6888031363487244
16,0,0.19094787538051605
17,0,0.36353421211242676
18,1,0.2795864939689636
19,0,0.07978024333715439
20,0,0.16026732325553894
21,0,0.441151887178421
22,0,0.20964060723781586
23,1,0.37824490666389465
24,0,0.8075338006019592
25,0,0.8792663216590881
26,0,0.6071220636367798
27,0,0.32506826519966125
28,1,0.25216221809387207
29,0,0.11066296696662903
30,1,0.18067999184131622
31,1,0.6628499031066895
32,1,0.890439510345459
33,0,0.3396061062812805
34,0,0.13924038410186768
35,0,0.09967532008886337
36,1,0.31492432951927185
37,1,0.359996497631073
38,0,0.7171366214752197
39,1,0.3232848048210144
40,0,0.10644697397947311
41,1,0.12192738801240921
42,1,0.5029306411743164
43,1,0.8228262066841125
44,0,0.8293673396110535
45,0,0.22732946276664734
46,0,0.22536294162273407
47,1,0.1470784842967987
48,1,0.35879772901535034
49,0,0.2807873785495758
50,1,0.18386989831924438
51,1,0.8452047109603882
52,0,0.8799523115158081
53,1,0.7382186651229858
54,0,0.14914359152317047
55,1,0.7168641686439514
56,0,0.18413317203521729
57,1,0.1299770027399063
58,1,0.7502707839012146
59,1,0.827113151550293
60,0,0.5031318068504333
61,0,0.21702814102172852
62,0,0.5046370029449463
63,0,0.29965072870254517
64,1,0.1674804985523224
65,0,0.12183734029531479
66,0,0.8796680569648743
67,0,0.708045244216919
68,0,0.7928929924964905
69,1,0.822049617767334
70,0,0.2544083595275879
71,0,0.25663110613822937
72,0,0.11483315378427505
73,1,0.32218459248542786
74,0,0.2213398516178131
75,0,0.34097281098365784
76,0,0.281328022480011
77,1,0.8049229979515076
78,0,0.5960954427719116
79,1,0.7345249652862549
80,1,0.24781496822834015
81,1,0.7752640247344971
82,1,0.3658686876296997
83,1,0.735440194606781
84,1,0.7968974709510803
85,0,0.39581483602523804
86,1,0.6516687870025635
87,1,0.7260187268257141
88,0,0.5290073156356812
89,0,0.148087278008461
90,0,0.6066329479217529
91,0,0.3344574570655823
92,0,0.377217561006546
93,1,0.24637611210346222
94,0,0.6707674264907837
95,0,0.10956452786922455
96,0,0.31429851055145264
97,1,0.16002225875854492
98,1,0.8610468506813049
99,0,0.4551083445549011
100,0,0.20278188586235046
101,1,0.5580068230628967
102,0,0.39871010184288025
103,1,0.8862482309341431
104,1,0.6910684704780579
105,0,0.5482147336006165
106,0,0.829729437828064
107,0,0.1553957760334015
108,1,0.4097890555858612
109,1,0.6897103190422058
110,0,0.27420708537101746
111,0,0.17443372309207916
112,0,0.28012815117836
113,1,0.18249312043190002
114,0,0.1803324967622757
115,0,0.32183775305747986
116,0,0.408054381608963
117,1,0.6944081783294678
118,0,0.3355451226234436
119,0,0.48049238324165344
120,0,0.14003971219062805
121,0,0.49061155319213867
122,1,0.6027305722236633
123,0,0.5134949088096619
124,0,0.8242732882499695
125,1,0.6364303827285767
126,0,0.21692197024822235
127,1,0.3760965168476105
128,0,0.20875151455402374
129,1,0.31682804226875305
130,0,0.22069427371025085
131,0,0.0872681587934494
132,1,0.6763377785682678
133,0,0.3338724374771118
134,1,0.5414420366287231
135,1,0.67678302526474
136,0,0.3125719130039215
137,0,0.19195525348186493
138,1,0.5679017305374146
139,0,0.27014899253845215
140,0,0.12354685366153717
141,1,0.8162721991539001
142,1,0.7376051545143127
143,1,0.7205281853675842
144,0,0.1399776190519333
145,1,0.09251424670219421
146,0,0.08103295415639877
147,0,0.5847044587135315
148,0,0.14255642890930176
149,0,0.3468039631843567
150,1,0.8031404614448547
151,0,0.4559153914451599
152,1,0.2463056892156601
153,0,0.333845317363739
154,0,0.21093669533729553
155,1,0.664103627204895
156,1,0.6022119522094727
157,0,0.09856545925140381
158,0,0.814052939414978
159,0,0.1900205910205841
160,1,0.5017709732055664
161,0,0.4229528307914734
162,1,0.6204336285591125
163,0,0.872175395488739
164,0,0.4508703052997589
165,0,0.21782930195331573
166,1,0.8317385315895081
167,0,0.11997047066688538
168,0,0.16409821808338165
169,1,0.7802367806434631
170,0,0.5595030784606934
171,0,0.5238612294197083
172,1,0.6081918478012085
173,0,0.3847489058971405
174,0,0.3289474844932556
175,0,0.16274233162403107
176,0,0.34446659684181213
177,0,0.12715192139148712
178,1,0.768622875213623
179,0,0.4377642273902893
180,0,0.2818666696548462
181,0,0.11666729301214218
182,1,0.5370357036590576
183,1,0.28503602743148804
184,1,0.4833851456642151
185,1,0.5646140575408936
186,0,0.37617573142051697
187,0,0.3532114624977112
188,0,0.20700253546237946
189,0,0.12175870686769485
190,1,0.49466651678085327
191,0,0.26938411593437195
192,1,0.7478787899017334
193,0,0.18687361478805542
194,1,0.765501081943512
195,0,0.4442025423049927
196,0,0.21566632390022278
197,0,0.1717461347579956
198,1,0.3921598494052887
199,0,0.7311825156211853
200,0,0.21215738356113434
201,0,0.2187500149011612
202,1,0.38116440176963806
203,1,0.49573561549186707
204,0,0.8767992258071899
205,0,0.08330653607845306
206,1,0.8318189382553101
207,0,0.11588946729898453
208,0,0.15993396937847137
209,1,0.5164388418197632
210,0,0.1255268156528473
211,1,0.7166513800621033
212,0,0.472249835729599
213,0,0.14134296774864197
214,0,0.5358710289001465
215,0,0.6687555313110352
216,1,0.35007986426353455
217,0,0.1896684765815735
218,0,0.3199770748615265
219,1,0.8138116598129272
220,1,0.47373977303504944
221,0,0.5152003765106201
222,0,0.44379228353500366
223,0,0.31243693828582764
224,1,0.7513688802719116
225,1,0.6326697468757629
226,1,0.8217896223068237
227,0,0.0986182764172554
228,1,0.8314359784126282
229,0,0.2311830371618271
230,0,0.4225582480430603
231,0,0.48718541860580444
232,1,0.23443081974983215
233,1,0.7750776410102844
234,1,0.17038969695568085
235,0,0.2555735111236572
236,0,0.38531824946403503
237,0,0.8118624687194824
238,1,0.6885263919830322
239,0,0.29420456290245056
240,1,0.16886785626411438
241,0,0.5526580214500427
242,0,0.2974528670310974
243,0,0.1505250334739685
244,0,0.3387041389942169
245,1,0.6922152042388916
246,0,0.5525350570678711
247,1,0.8717375993728638
248,0,0.34643489122390747
249,1,0.546638548374176
250,0,0.5772714018821716
251,0,0.6276624202728271
252,0,0.3298906683921814
253,0,0.14347945153713226
254,1,0.850225567817688
255,1,0.7028353214263916
256,1,0.35600578784942627
257,1,0.7641356587409973
258,1,0.33965009450912476
259,1,0.7629418969154358
260,0,0.2598784565925598
261,0,0.6084091067314148
262,0,0.1706896871328354
263,0,0.10805383324623108
264,1,0.5510581135749817
265,0,0.46120384335517883
266,1,0.8868468403816223
267,1,0.5621077418327332
268,0,0.39207977056503296
269,1,0.4661298096179962
270,0,0.1398855447769165
271,0,0.7491644024848938
272,0,0.17345982789993286
273,0,0.18608155846595764
274,1,0.8214594721794128
275,1,0.8168606758117676
276,0,0.5026960372924805
277,1,0.7781829237937927
278,0,0.09305871278047562
279,1,0.3578348457813263
280,0,0.8129999041557312
281,1,0.8779655694961548
282,0,0.12808148562908173
283,0,0.26333752274513245
284,1,0.39866015315055847
285,0,0.6414117813110352
286,0,0.2768079936504364
287,0,0.3538927733898163
288,0,0.5070431232452393
289,0,0.45901674032211304
290,0,0.8801128268241882
291,1,0.5374942421913147
292,0,0.10780956596136093
293,0,0.16973288357257843
294,0,0.3171939253807068
295,1,0.8117039203643799
296,0,0.24702589213848114
297,1,0.20310191810131073
298,0,0.11533355712890625
299,1,0.341092973947525
300,1,0.3808143138885498
301,0,0.08308851718902588
302,0,0.3296678364276886
303,1,0.3653522729873657
304,0,0.2925513982772827
305,1,0.6796002388000488
306,0,0.522501528263092
307,0,0.09194208681583405
308,1,0.3704543113708496
309,1,0.16624417901039124
310,0,0.4325332045555115
311,0,0.27622711658477783
312,0,0.19381849467754364
313,1,0.46713829040527344
314,0,0.08458738774061203
315,1,0.8800185918807983
316,0,0.12506625056266785
317,1,0.3139605224132538
318,1,0.513066291809082
319,1,0.5318965911865234
320,0,0.11902637779712677
321,0,0.29670199751853943
322,0,0.3504926264286041
323,0,0.4563418924808502
324,1,0.2387768179178238
325,1,0.7656804919242859
326,0,0.3548101782798767
327,0,0.27055710554122925
328,0,0.4302993714809418
329,0,0.8433789610862732
330,0,0.20095069706439972
331,0,0.3302724361419678
332,0,0.17682380974292755
333,1,0.752644956111908
334,0,0.29885298013687134
335,1,0.7252569794654846
336,1,0.6098702549934387
337,0,0.08660326898097992
338,1,0.6744123101234436
339,0,0.5866791605949402
340,1,0.3180951178073883
341,1,0.343292236328125
