,y_test,y_pred
0,1,0.07992804795503616
1,1,0.5550849437713623
2,1,0.5257452130317688
3,0,0.7605286240577698
4,0,0.1944868564605713
5,1,0.6982053518295288
6,1,0.6544930934906006
7,0,0.6423754692077637
8,1,0.41870126128196716
9,1,0.5276737213134766
10,0,0.04086746647953987
11,0,0.4516773521900177
12,0,0.39461806416511536
13,1,0.2947142422199249
14,1,0.5086526870727539
15,1,0.6298923492431641
16,0,0.3875219523906708
17,0,0.6819903254508972
18,1,0.35743477940559387
19,0,0.06300089508295059
20,0,0.05574778839945793
21,0,0.5324367880821228
22,0,0.25113406777381897
23,1,0.4783698618412018
24,0,0.6751518249511719
25,0,0.6351454257965088
26,0,0.5993390083312988
27,0,0.20364855229854584
28,1,0.07446534931659698
29,0,0.14491569995880127
30,1,0.29603561758995056
31,1,0.588638961315155
32,1,0.6398919224739075
33,0,0.44642338156700134
34,0,0.38458898663520813
35,0,0.2382841855287552
36,1,0.46473655104637146
37,1,0.5623560547828674
38,0,0.6870925426483154
39,1,0.4908752143383026
40,0,0.11817561089992523
41,1,0.35424715280532837
42,1,0.334837943315506
43,1,0.7345448732376099
44,0,0.4664643704891205
45,0,0.1259428709745407
46,0,0.12064193189144135
47,1,0.37729132175445557
48,1,0.27706199884414673
49,0,0.0950620174407959
50,1,0.4667465090751648
51,1,0.7474332451820374
52,0,0.7190272808074951
53,1,0.5885493755340576
54,0,0.3605748414993286
55,1,0.6408436298370361
56,0,0.1963624507188797
57,1,0.05676325410604477
58,1,0.6116182804107666
59,1,0.4572189450263977
60,0,0.5832879543304443
61,0,0.14270150661468506
62,0,0.5644538402557373
63,0,0.24736866354942322
64,1,0.3176494240760803
65,0,0.062003374099731445
66,0,0.6994116306304932
67,0,0.377775102853775
68,0,0.434363454580307
69,1,0.49181067943573
70,0,0.15852367877960205
71,0,0.18919193744659424
72,0,0.16251908242702484
73,1,0.5477703809738159
74,0,0.2968025505542755
75,0,0.4522521495819092
76,0,0.11645156145095825
77,1,0.6137459874153137
78,0,0.5676724910736084
79,1,0.36967015266418457
80,1,0.44443681836128235
81,1,0.7706961631774902
82,1,0.6042832136154175
83,1,0.6711302399635315
84,1,0.7402762770652771
85,0,0.5463190078735352
86,1,0.625953197479248
87,1,0.5786720514297485
88,0,0.35163986682891846
89,0,0.3946002125740051
90,0,0.571262538433075
91,0,0.24768255650997162
92,0,0.20139607787132263
93,1,0.1541602909564972
94,0,0.5255639553070068
95,0,0.21539069712162018
96,0,0.1797081083059311
97,1,0.19367240369319916
98,1,0.6162604093551636
99,0,0.38988202810287476
100,0,0.11896269768476486
101,1,0.5524672269821167
102,0,0.14170973002910614
103,1,0.690248429775238
104,1,0.6703872680664062
105,0,0.5179636478424072
106,0,0.47323429584503174
107,0,0.040645159780979156
108,1,0.6032914519309998
109,1,0.5073916912078857
110,0,0.18532639741897583
111,0,0.4360424876213074
112,0,0.4733777642250061
113,1,0.38560986518859863
114,0,0.4463493227958679
115,0,0.4193997085094452
116,0,0.22941040992736816
117,1,0.7519451379776001
118,0,0.17591169476509094
119,0,0.1787218600511551
120,0,0.17245376110076904
121,0,0.6014675498008728
122,1,0.5910821557044983
123,0,0.3763924241065979
124,0,0.7704131603240967
125,1,0.6748360991477966
126,0,0.1298208236694336
127,1,0.5041797161102295
128,0,0.13195182383060455
129,1,0.27021902799606323
130,0,0.37628495693206787
131,0,0.09582160413265228
132,1,0.7163051962852478
133,0,0.5793272256851196
134,1,0.5116119384765625
135,1,0.6466796398162842
136,0,0.5460143685340881
137,0,0.08436625450849533
138,1,0.3122881054878235
139,0,0.35454437136650085
140,0,0.051752299070358276
141,1,0.7205758094787598
142,1,0.2392977625131607
143,1,0.4079391658306122
144,0,0.1742534637451172
145,1,0.026697546243667603
146,0,0.07171067595481873
147,0,0.23000630736351013
148,0,0.2019914835691452
149,0,0.1728266477584839
150,1,0.5005056262016296
151,0,0.5977637767791748
152,1,0.26728278398513794
153,0,0.4287562370300293
154,0,0.4470764100551605
155,1,0.3811342716217041
156,1,0.8077557682991028
157,0,0.30863526463508606
158,0,0.40224120020866394
159,0,0.26796141266822815
160,1,0.23301124572753906
161,0,0.22587628662586212
162,1,0.7812424302101135
163,0,0.40115612745285034
164,0,0.31076914072036743
165,0,0.2483358383178711
166,1,0.7226300239562988
167,0,0.4228048026561737
168,0,0.4433407783508301
169,1,0.5859916806221008
170,0,0.45748940110206604
171,0,0.33094942569732666
172,1,0.6204973459243774
173,0,0.215089350938797
174,0,0.23632624745368958
175,0,0.39432594180107117
176,0,0.1540917456150055
177,0,0.27913156151771545
178,1,0.6144707798957825
179,0,0.3252204954624176
180,0,0.08894413709640503
181,0,0.079783134162426
182,1,0.7777979373931885
183,1,0.4913695454597473
