,y_test,y_pred
0,1,0.7924050632911392
1,1,0.5620253164556962
2,1,0.41265822784810124
3,0,0.369620253164557
4,0,0.24050632911392406
5,1,0.810126582278481
6,1,0.36455696202531646
7,0,0.7063291139240506
8,1,0.5367088607594936
9,1,0.8759493670886076
10,0,0.04556962025316456
11,0,0.5594936708860759
12,0,0.10379746835443038
13,1,0.5772151898734177
14,1,0.4835443037974684
15,1,0.660759493670886
16,0,0.17215189873417722
17,0,0.07848101265822785
18,1,0.8556962025316456
19,0,0.10379746835443038
20,0,0.04050632911392405
21,0,0.4860759493670886
22,0,0.17215189873417722
23,1,0.22278481012658227
24,0,0.6455696202531646
25,0,0.7037974683544304
26,0,0.7924050632911392
27,0,0.020253164556962026
28,1,0.6329113924050633
29,0,0.08607594936708861
30,1,0.8202531645569621
31,1,0.8354430379746836
32,1,0.33164556962025316
33,0,0.35443037974683544
34,0,0.09873417721518987
35,0,0.07088607594936709
36,1,0.5240506329113924
37,1,0.7848101265822784
38,0,0.8430379746835444
39,1,0.759493670886076
40,0,0.10379746835443038
41,1,0.5822784810126582
42,1,0.3037974683544304
43,1,0.8987341772151899
44,0,0.4936708860759494
45,0,0.035443037974683546
46,0,0.02531645569620253
47,1,0.5164556962025316
48,1,0.24050632911392406
49,0,0.015189873417721518
50,1,0.5873417721518988
51,1,0.8860759493670886
52,0,0.6455696202531646
53,1,0.5367088607594936
54,0,0.16962025316455695
55,1,0.9468354430379747
56,0,0.1341772151898734
57,1,0.28860759493670884
58,1,0.850632911392405
59,1,0.6430379746835443
60,0,0.6886075949367089
61,0,0.012658227848101266
62,0,0.4531645569620253
63,0,0.23037974683544304
64,1,0.5645569620253165
65,0,0.1620253164556962
66,0,0.8126582278481013
67,0,0.19240506329113924
68,0,0.5594936708860759
69,1,0.49873417721518987
70,0,0.09873417721518987
71,0,0.11139240506329114
72,0,0.0810126582278481
73,1,0.4582278481012658
74,0,0.22784810126582278
75,0,0.4379746835443038
76,0,0.05569620253164557
77,1,0.789873417721519
78,0,0.6329113924050633
79,1,0.7974683544303798
80,1,0.779746835443038
81,1,0.8531645569620253
82,1,0.7772151898734178
83,1,0.7873417721518987
84,1,0.769620253164557
85,0,0.7291139240506329
86,1,0.8202531645569621
87,1,0.6481012658227848
88,0,0.23037974683544304
89,0,0.3265822784810127
90,0,0.39746835443037976
91,0,0.17468354430379746
92,0,0.09367088607594937
93,1,0.6531645569620254
94,0,0.1468354430379747
95,0,0.14177215189873418
96,0,0.0759493670886076
97,1,0.3493670886075949
98,1,0.8556962025316456
99,0,0.44050632911392407
100,0,0.08354430379746836
101,1,0.7645569620253164
102,0,0.30886075949367087
103,1,0.8759493670886076
104,1,0.8987341772151899
105,0,0.4050632911392405
106,0,0.5316455696202531
107,0,0.0379746835443038
108,1,0.7215189873417721
109,1,0.8734177215189873
110,0,0.1341772151898734
111,0,0.44050632911392407
112,0,0.29873417721518986
113,1,0.4936708860759494
114,0,0.2759493670886076
115,0,0.1341772151898734
116,0,0.30632911392405066
117,1,0.9215189873417722
118,0,0.04050632911392405
119,0,0.16962025316455695
120,0,0.10379746835443038
121,0,0.7569620253164557
122,1,0.589873417721519
123,0,0.44050632911392407
124,0,0.8962025316455696
125,1,0.9037974683544304
